LOC_00010732-mRNA-1	tr|A0A182RD51|A0A182RD51_ANOFN	***	Leucine rich immune protein (Short)		
LOC_00010569-mRNA-1	tr|A0A8D8KAF0|A0A8D8KAF0_CULPI	***	Integrator complex subunit 9		GO:0005634, GO:0016180, GO:0031123, GO:0032039
LOC_00010569-mRNA-2	tr|A0A8D8KAF0|A0A8D8KAF0_CULPI	***	Integrator complex subunit 9		GO:0005634, GO:0016180, GO:0031123, GO:0032039
LOC_00010513-mRNA-1	tr|Q8I8E2|Q8I8E2_OCHTR	***	Late trypsin		GO:0004252, GO:0006508, GO:0008233, GO:0008236, GO:0016787
LOC_00010633-mRNA-11	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-12	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-10	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-15	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-16	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-13	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-14	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-19	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-17	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-18	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010546-mRNA-1	tr|A0A084WEC4|A0A084WEC4_ANOSI	***	AGAP005785-PA-like protein		
LOC_00010438-mRNA-1	tr|A0A1S4FL64|A0A1S4FL64_AEDAE	***	Amine oxidase domain-containing protein		GO:0016491
LOC_00010690-mRNA-1	tr|A0A8D8KYB8|A0A8D8KYB8_CULPI	***	Fatty acyl-CoA reductase		GO:0006629, GO:0016020, GO:0016491, GO:0080019, GO:1901568
LOC_00010690-mRNA-2	tr|A0A8D8KYB8|A0A8D8KYB8_CULPI	***	Fatty acyl-CoA reductase		GO:0006629, GO:0016020, GO:0016491, GO:0080019, GO:1901568
LOC_00010690-mRNA-3	tr|A0A8D8L122|A0A8D8L122_CULPI	***	Fatty acyl-CoA reductase		GO:0006629, GO:0016020, GO:0016491, GO:0080019, GO:1901568
LOC_00010690-mRNA-4	tr|A0A8D8L122|A0A8D8L122_CULPI	***	Fatty acyl-CoA reductase		GO:0006629, GO:0016020, GO:0016491, GO:0080019, GO:1901568
LOC_00010657-mRNA-1	sp|P29520|EF1A_BOMMO	***	Elongation factor 1-alpha		GO:0000166, GO:0003746, GO:0003924, GO:0005525, GO:0005737, GO:0006412, GO:0006414
LOC_00010633-mRNA-22	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-20	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010633-mRNA-21	tr|B0X629|B0X629_CULQU	***	PDZ domain-containing protein		GO:0046872
LOC_00010481-mRNA-1	tr|A0A1Q3FPZ9|A0A1Q3FPZ9_CULTA	***	Cytochrome c oxidase subunit		GO:0005739, GO:0045277
LOC_00010523-mRNA-1	tr|A0A1Q3EV98|A0A1Q3EV98_CULTA	***	F-box domain-containing protein		GO:0046872
LOC_00010592-mRNA-1	tr|A0A8D8BQT5|A0A8D8BQT5_CULPI	***	Protein dead ringer		GO:0003677, GO:0006357
LOC_00010592-mRNA-3	tr|A0A8D8BQT5|A0A8D8BQT5_CULPI	***	Protein dead ringer		GO:0003677, GO:0006357
LOC_00010592-mRNA-2	tr|A0A8D8BQT5|A0A8D8BQT5_CULPI	***	Protein dead ringer		GO:0003677, GO:0006357
LOC_00010592-mRNA-5	tr|A0A8D8BQT5|A0A8D8BQT5_CULPI	***	Protein dead ringer		GO:0003677, GO:0006357
LOC_00010592-mRNA-4	tr|A0A8D8FM72|A0A8D8FM72_CULPI	***	Protein dead ringer		GO:0003677, GO:0006357
LOC_00010536-mRNA-2	tr|B0WEV8|B0WEV8_CULQU	***	Acyltransferase 3 domain-containing protein		GO:0016020, GO:0016747
LOC_00010536-mRNA-1	tr|B0WEV8|B0WEV8_CULQU	***	Acyltransferase 3 domain-containing protein		GO:0016020, GO:0016747
LOC_00010601-mRNA-7	tr|A0A8D8BWZ4|A0A8D8BWZ4_CULPI	***	Limulus clotting factor C		GO:0004252, GO:0006508, GO:0008233, GO:0016787
LOC_00010601-mRNA-1	tr|A0A8D8BY00|A0A8D8BY00_CULPI	***	Limulus clotting factor C		GO:0004252, GO:0006508, GO:0008233, GO:0016787
LOC_00010601-mRNA-2	tr|A0A8D8BWZ4|A0A8D8BWZ4_CULPI	***	Limulus clotting factor C		GO:0004252, GO:0006508, GO:0008233, GO:0016787
LOC_00010601-mRNA-5	tr|A0A8D8C444|A0A8D8C444_CULPI	***	Limulus clotting factor C		GO:0004252, GO:0006508, GO:0008233, GO:0016787
LOC_00010601-mRNA-6	tr|A0A8D8BWZ4|A0A8D8BWZ4_CULPI	***	Limulus clotting factor C		GO:0004252, GO:0006508, GO:0008233, GO:0016787
LOC_00010601-mRNA-3	tr|A0A8D8BWZ4|A0A8D8BWZ4_CULPI	***	Limulus clotting factor C		GO:0004252, GO:0006508, GO:0008233, GO:0016787
LOC_00010601-mRNA-4	tr|A0A8D8BY00|A0A8D8BY00_CULPI	***	Limulus clotting factor C		GO:0004252, GO:0006508, GO:0008233, GO:0016787
LOC_00010444-mRNA-1	tr|A0A182HD13|A0A182HD13_AEDAL	*-*	Fork-head domain-containing protein		GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0043565
LOC_00010694-mRNA-2	tr|A0A8D8MXQ0|A0A8D8MXQ0_CULPI	***	Retinol dehydrogenase 13		GO:0016491
LOC_00010694-mRNA-1	tr|A0A8D8MXQ0|A0A8D8MXQ0_CULPI	***	Retinol dehydrogenase 13		GO:0016491
LOC_00010593-mRNA-2	tr|A0A8D8FIP5|A0A8D8FIP5_CULPI	***	Adenosine deaminase-like protein		GO:0019239
LOC_00010593-mRNA-1	tr|A0A8D8FIP5|A0A8D8FIP5_CULPI	***	Adenosine deaminase-like protein		GO:0019239
LOC_00010489-mRNA-1	tr|A0A8D8FYG5|A0A8D8FYG5_CULPI	***	(northern house mosquito) hypothetical protein		
LOC_00010500-mRNA-1	tr|A0A8D8J7X6|A0A8D8J7X6_CULPI	***	ARF GTPase-activating protein GIT2		GO:0005096, GO:0007420, GO:0032012, GO:0046872
LOC_00010439-mRNA-1	tr|B0X0P6|B0X0P6_CULQU	***	N-acetyltransferase domain-containing protein		GO:0016747
LOC_00010565-mRNA-1	tr|A0A182PN76|A0A182PN76_9DIPT	*-*	VWFA domain-containing protein		GO:0005262, GO:0006811, GO:0006816, GO:0016020, GO:0034220, GO:0034702, GO:0070588
LOC_00010573-mRNA-3	tr|B0WES2|B0WES2_CULQU	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-4	tr|A0A1Q3FYP9|A0A1Q3FYP9_CULTA	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-1	tr|A0A8D8AFK4|A0A8D8AFK4_CULPI	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-2	tr|B0WES2|B0WES2_CULQU	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-7	tr|A0A8D8AFK4|A0A8D8AFK4_CULPI	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-8	tr|A0A8D8AFK4|A0A8D8AFK4_CULPI	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-5	tr|A0A8D8AFK4|A0A8D8AFK4_CULPI	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-6	tr|B0WES2|B0WES2_CULQU	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010573-mRNA-9	tr|A0A8D8AFK4|A0A8D8AFK4_CULPI	***	Phospholipid scramblase		GO:0017121, GO:0017128
LOC_00010625-mRNA-7	tr|A0A8D8GUZ0|A0A8D8GUZ0_CULPI	***	Spectrin alpha chain		GO:0005509, GO:0005516, GO:0005737, GO:0005856, GO:0016043, GO:0043232, GO:0046872, GO:0051693
LOC_00010625-mRNA-6	tr|A0A8D8GUZ0|A0A8D8GUZ0_CULPI	***	Spectrin alpha chain		GO:0005509, GO:0005516, GO:0005737, GO:0005856, GO:0016043, GO:0043232, GO:0046872, GO:0051693
LOC_00010625-mRNA-5	tr|A0A8D8GUZ0|A0A8D8GUZ0_CULPI	***	Spectrin alpha chain		GO:0005509, GO:0005516, GO:0005737, GO:0005856, GO:0016043, GO:0043232, GO:0046872, GO:0051693
LOC_00010625-mRNA-4	tr|A0A8D8GUZ0|A0A8D8GUZ0_CULPI	***	Spectrin alpha chain		GO:0005509, GO:0005516, GO:0005737, GO:0005856, GO:0016043, GO:0043232, GO:0046872, GO:0051693
LOC_00010625-mRNA-3	tr|A0A8D8GUZ0|A0A8D8GUZ0_CULPI	***	Spectrin alpha chain		GO:0005509, GO:0005516, GO:0005737, GO:0005856, GO:0016043, GO:0043232, GO:0046872, GO:0051693
LOC_00010625-mRNA-2	tr|A0A8D8GUZ0|A0A8D8GUZ0_CULPI	***	Spectrin alpha chain		GO:0005509, GO:0005516, GO:0005737, GO:0005856, GO:0016043, GO:0043232, GO:0046872, GO:0051693
LOC_00010625-mRNA-1	tr|A0A8D8GUZ0|A0A8D8GUZ0_CULPI	***	Spectrin alpha chain		GO:0005509, GO:0005516, GO:0005737, GO:0005856, GO:0016043, GO:0043232, GO:0046872, GO:0051693
LOC_00010472-mRNA-1	tr|A0A8D8NQ95|A0A8D8NQ95_CULPI	***	General odorant-binding protein 69		GO:0005549
LOC_00010722-mRNA-2	tr|A0A1S4GRT3|A0A1S4GRT3_ANOGA	***	Follistatin		GO:0005509, GO:0005518, GO:0005615, GO:0048856, GO:0050840
LOC_00010722-mRNA-1	tr|A0A1S4GRT3|A0A1S4GRT3_ANOGA	***	Follistatin		GO:0005509, GO:0005518, GO:0005615, GO:0048856, GO:0050840
LOC_00010484-mRNA-20	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-15	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-16	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-17	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-18	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-11	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-12	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-13	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-14	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-10	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010484-mRNA-19	sp|P54731|FAF1_MOUSE	***	FAS-associated factor 1		GO:0005515, GO:0005634, GO:0005635, GO:0005654, GO:0005737, GO:0005783, GO:0005829, GO:0006915, GO:0007253, GO:0019901, GO:0019904, GO:0030155, GO:0030433, GO:0031072, GO:0031334, GO:0031625, GO:0034098, GO:0042176, GO:0043130, GO:0045732, GO:0045740, GO:0048471, GO:0051059, GO:1902043, GO:1990917
LOC_00010718-mRNA-1	tr|A0A8D8IBT7|A0A8D8IBT7_CULPI	***	37 kDa salivary gland allergen Aed a 2		GO:0005549
LOC_00010718-mRNA-2	tr|B8RIV1|B8RIV1_CULTA	***	Long form D7 salivary protein		GO:0005549
LOC_00010545-mRNA-1	tr|T1D237|T1D237_9DIPT	***	RNA-directed DNA polymerase		GO:0003676, GO:0003964, GO:0004518, GO:0004519, GO:0006278, GO:0015074, GO:0016740, GO:0016779, GO:0016787, GO:0042575, GO:0071897
LOC_00010666-mRNA-1	tr|A0A182GN01|A0A182GN01_AEDAL	***	Pupal cuticle protein		GO:0042302
LOC_00010727-mRNA-1	sp|Q61371|IFT88_MOUSE	***	Intraflagellar transport protein 88 homolog		GO:0001654, GO:0001822, GO:0001886, GO:0001889, GO:0002080, GO:0002081, GO:0002177, GO:0003341, GO:0005515, GO:0005737, GO:0005802, GO:0005813, GO:0005814, GO:0005829, GO:0005856, GO:0005929, GO:0005930, GO:0007219, GO:0007224, GO:0007288, GO:0007290, GO:0007368, GO:0007399, GO:0007420, GO:0007507, GO:0008104, GO:0008544, GO:0009887, GO:0009952, GO:0009953, GO:0010839, GO:0019894, GO:0021513, GO:0021537, GO:0030030, GO:0030324, GO:0030900, GO:0030992, GO:0031016, GO:0031122, GO:0031514, GO:0032391, GO:0034405, GO:0035720, GO:0036064, GO:0036126, GO:0036334, GO:0042073, GO:0042487, GO:0042733, GO:0042995, GO:0043568, GO:0043616, GO:0045598, GO:0045724, GO:0048853, GO:0050680, GO:0055007, GO:0060091, GO:0060122, GO:0060173, GO:0060259, GO:0060271, GO:0060411, GO:0060426, GO:0060914, GO:0061351, GO:0070613, GO:0090102, GO:0097541, GO:0097542, GO:0097546, GO:0097730, GO:1902017, GO:1903929, GO:1905515, GO:2000785
LOC_00010675-mRNA-1	tr|A0A182S8V5|A0A182S8V5_9DIPT	***	Flexible cuticle protein 12		GO:0042302
LOC_00010620-mRNA-1	tr|A0A8D8APY6|A0A8D8APY6_CULPI	*-*	(northern house mosquito) hypothetical protein		
LOC_00010620-mRNA-2	tr|A0A8D8APY6|A0A8D8APY6_CULPI	*-*	(northern house mosquito) hypothetical protein		
LOC_00010463-mRNA-1	sp|Q6NXB2|PDZ11_DANRE	--*	PDZ domain-containing protein 11		GO:0005515, GO:0005737, GO:0005829, GO:0005911, GO:0007269, GO:0016323, GO:0045199, GO:0045202, GO:0098793, GO:1903361
LOC_00010731-mRNA-1	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-2	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-3	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-4	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-5	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-6	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-7	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-8	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010731-mRNA-9	tr|A0A8D8C1F7|A0A8D8C1F7_CULPI	***	[heparan sulfate]-glucosamine N-sulfotransferase		GO:0008146, GO:0015012, GO:0015016, GO:0016020, GO:0016740, GO:0016787, GO:0030210
LOC_00010574-mRNA-1	tr|A0A182H2F8|A0A182H2F8_AEDAL	***	Dehydrogenase		GO:0016491
LOC_00010574-mRNA-2	tr|A0A182H2F8|A0A182H2F8_AEDAL	***	Dehydrogenase		GO:0016491
LOC_00010630-mRNA-1	tr|A0A8D8BA56|A0A8D8BA56_CULPI	***	Isovaleryl-CoA dehydrogenase, mitochondrial		GO:0003995, GO:0006552, GO:0016491, GO:0016627, GO:0050660, GO:1901565
LOC_00010717-mRNA-1	tr|A0A8D8AJ01|A0A8D8AJ01_CULPI	***	RNA-directed DNA polymerase		GO:0003676, GO:0005634, GO:0008168, GO:0015074, GO:0032259, GO:0042575, GO:0043229, GO:0046872, GO:0071897
LOC_00010584-mRNA-1	tr|A0A8D8GFJ8|A0A8D8GFJ8_CULPI	***	Protein lethal(2)essential for life		GO:0046872
LOC_00010554-mRNA-1	tr|A0A8D8EU66|A0A8D8EU66_CULPI	*-*	NF-kappa-B essential modulator		GO:0005737, GO:0046872, GO:0070530
LOC_00010453-mRNA-3	tr|B0X0M9|B0X0M9_CULQU	***	Cyclin T		GO:0006357, GO:0016538
LOC_00010453-mRNA-2	tr|B0X0M9|B0X0M9_CULQU	***	Cyclin T		GO:0006357, GO:0016538
LOC_00010453-mRNA-1	tr|A0A903U190|A0A903U190_AEDAE	***	Cyclin-like domain-containing protein		GO:0006357, GO:0016538
LOC_00010610-mRNA-1	tr|A0A084WLN4|A0A084WLN4_ANOSI	***	Carboxylic ester hydrolase		GO:0016787, GO:0052689
LOC_00010606-mRNA-1	tr|A0A8D8AZV2|A0A8D8AZV2_CULPI	***	(northern house mosquito) hypothetical protein		
LOC_00010695-mRNA-1	tr|B0WI88|B0WI88_CULQU	***	3'-5' exonuclease domain-containing protein		GO:0003676, GO:0006139, GO:0008408, GO:0046872, GO:0090304
LOC_00010695-mRNA-8	tr|B0WI88|B0WI88_CULQU	***	3'-5' exonuclease domain-containing protein		GO:0003676, GO:0006139, GO:0008408, GO:0046872, GO:0090304
LOC_00010695-mRNA-9	tr|B0WI88|B0WI88_CULQU	***	3'-5' exonuclease domain-containing protein		GO:0003676, GO:0006139, GO:0008408, GO:0046872, GO:0090304
